epoch,timestamp,loss,phase
946,2025-12-27T20:03:00.891301,97.58003997802734,train
947,2025-12-27T20:03:00.915594,97.44843292236328,train
948,2025-12-27T20:03:00.934011,97.43687438964844,train
949,2025-12-27T20:03:00.957349,97.3426284790039,train
950,2025-12-27T20:03:00.981898,97.41788482666016,train
951,2025-12-27T20:03:01.004834,97.54988861083984,train
952,2025-12-27T20:03:01.029646,97.55451202392578,train
953,2025-12-27T20:03:01.051524,97.50080108642578,train
954,2025-12-27T20:03:01.075519,97.3451919555664,train
955,2025-12-27T20:03:01.099061,97.44015502929688,train
956,2025-12-27T20:03:01.123647,97.3681411743164,train
957,2025-12-27T20:03:01.148133,97.39484405517578,train
958,2025-12-27T20:03:01.170545,97.39325714111328,train
959,2025-12-27T20:03:01.193557,97.56525421142578,train
960,2025-12-27T20:03:01.217411,97.5274887084961,train
961,2025-12-27T20:03:01.239737,97.33934020996094,train
962,2025-12-27T20:03:01.262013,97.35513305664062,train
963,2025-12-27T20:03:01.284499,97.39895629882812,train
964,2025-12-27T20:03:01.310644,97.4679946899414,train
965,2025-12-27T20:03:01.334684,97.391357421875,train
966,2025-12-27T20:03:01.360459,97.68016052246094,train
967,2025-12-27T20:03:01.383108,97.5399398803711,train
968,2025-12-27T20:03:01.409390,97.39208221435547,train
969,2025-12-27T20:03:01.432367,97.35963439941406,train
970,2025-12-27T20:03:01.459994,97.32874298095703,train
971,2025-12-27T20:03:01.483425,97.36126708984375,train
972,2025-12-27T20:03:01.507615,97.59013366699219,train
973,2025-12-27T20:03:01.530067,97.39546966552734,train
974,2025-12-27T20:03:01.557494,97.32553100585938,train
975,2025-12-27T20:03:01.581024,97.47463989257812,train
976,2025-12-27T20:03:01.604098,97.92908477783203,train
977,2025-12-27T20:03:01.629662,97.26742553710938,train
978,2025-12-27T20:03:01.655578,97.5433578491211,train
979,2025-12-27T20:03:01.680365,97.3985595703125,train
980,2025-12-27T20:03:01.699232,97.30644226074219,train
981,2025-12-27T20:03:01.720430,97.9439697265625,train
982,2025-12-27T20:03:01.742312,97.36200714111328,train
983,2025-12-27T20:03:01.763195,97.38261413574219,train
984,2025-12-27T20:03:01.786843,97.40665435791016,train
985,2025-12-27T20:03:01.807671,97.32624816894531,train
986,2025-12-27T20:03:01.830103,97.31731414794922,train
987,2025-12-27T20:03:01.854454,97.22991180419922,train
988,2025-12-27T20:03:01.875258,97.5079116821289,train
989,2025-12-27T20:03:01.898078,97.3770980834961,train
990,2025-12-27T20:03:01.921836,97.37461853027344,train
991,2025-12-27T20:03:01.947786,97.30843353271484,train
992,2025-12-27T20:03:01.969926,97.26805877685547,train
993,2025-12-27T20:03:01.991685,97.41535949707031,train
994,2025-12-27T20:03:02.011427,97.34654235839844,train
995,2025-12-27T20:03:02.034751,97.45243835449219,train
996,2025-12-27T20:03:02.055813,97.21318817138672,train
997,2025-12-27T20:03:02.078157,97.29450225830078,train
998,2025-12-27T20:03:02.097908,97.45034790039062,train
999,2025-12-27T20:03:02.117220,97.1845474243164,train
1000,2025-12-27T20:03:02.142349,97.47323608398438,train
